NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
68	57.394	28.227	14.834	25.556	0.09	0.952	30000.0
69	57.352	28.398	14.905	26.135	0.097	0.95	50000.0
70	57.546	28.187	14.644	25.205	0.095	0.951	30000.0
71	55.261	26.829	13.854	23.839	0.091	0.958	50000.0
72	57.135	28.283	14.567	25.437	0.098	0.951	20000.0
73	58.248	28.816	14.525	25.559	0.101	0.949	30000.0
74	56.292	28.04	14.378	25.478	0.096	0.95	50000.0
75	57.145	27.969	14.532	25.224	0.091	0.954	20000.0
76	58.702	28.609	14.726	25.831	0.093	0.95	30000.0
77	59.39	28.871	15.01	26.05	0.095	0.949	30000.0
78	54.908	27.006	13.965	24.379	0.088	0.956	20000.0
79	56.48	28.047	14.628	25.414	0.097	0.951	40000.0
80	55.795	27.744	13.909	24.599	0.096	0.953	20000.0
81	55.144	27.186	13.808	24.301	0.089	0.958	70000.0
82	57.497	28.352	14.07	25.053	0.099	0.953	40000.0
83	60.22	29.547	16.049	27.869	0.1	0.94	40000.0
84	56.302	28.101	14.274	25.336	0.094	0.952	30000.0
85	58.783	29.146	14.579	25.542	0.102	0.951	30000.0
86	56.285	27.743	13.928	23.998	0.098	0.955	20000.0
87	55.412	27.157	14.341	25.097	0.088	0.953	30000.0
88	59.389	28.798	15.508	26.846	0.093	0.946	20000.0
89	58.295	28.453	14.659	25.78	0.095	0.951	30000.0
90	55.855	27.458	14.107	24.936	0.089	0.953	30000.0
91	57.245	28.044	13.759	24.622	0.097	0.953	60000.0
92	55.729	27.523	14.216	24.53	0.098	0.954	30000.0
93	58.164	29.01	14.642	25.653	0.1	0.949	20000.0
94	56.845	27.856	14.533	25.122	0.094	0.955	20000.0
95	61.314	30.273	15.639	27.279	0.108	0.944	20000.0
96	56.577	27.879	13.922	24.63	0.091	0.953	40000.0
97	55.975	27.91	14.326	25.301	0.093	0.95	20000.0
98	58.097	28.578	14.927	26.136	0.098	0.948	30000.0
99	58.024	28.216	14.748	25.904	0.097	0.951	30000.0
100	56.126	27.838	14.929	26.093	0.091	0.949	40000.0
