Sample Names	MutationType	CN1	CN2	CN6	CN7	CN8	CN9	CN17
PD53334a	3-4:het:10Mb-40Mb	0.1309858453537829	0.0	0.0	0.2731079970097921	0.0	0.595906157636425	0.0
PD53334a	3-4:het:>40Mb	0.49348105302749723	0.0	0.0	0.026306946009302175	0.0	0.4802120009632005	0.0
PD53334a	5-8:het:0-100kb	0.03287196037663242	0.0	0.0	0.8284632830678778	0.0	0.13866475655548977	0.0
PD53334a	5-8:het:100kb-1Mb	0.0005576353008505565	0.0	0.0	0.9876795694740806	0.0	0.011762795225068816	0.0
PD53334a	5-8:het:1Mb-10Mb	0.0007520096031408696	0.0	0.0	0.9916334316253644	0.0	0.007614558771494734	0.0
PD53334a	5-8:het:10Mb-40Mb	0.002743640582308313	0.0	0.0	0.8762694345515718	0.0	0.12098692486611991	0.0
PD53334a	5-8:het:>40Mb	0.30966399079043583	0.0	0.0	0.24738921858480284	0.0	0.4429467906247613	0.0
PD53334a	9+:het:0-100kb	0.00295094327662181	0.0	0.0	0.9113205708571195	0.0	0.08572848586625864	0.0
PD53334a	9+:het:100kb-1Mb	0.0015013785907730213	0.0	0.0	0.9620183355531216	0.0	0.03648028585610538	0.0
PD53334a	9+:het:1Mb-10Mb	0.0009773164383664425	0.0	0.0	0.9913384616028827	0.0	0.00768422195875085	0.0
PD53334a	9+:het:10Mb-40Mb	0.0023488063302416796	0.0	0.0	0.9210756894863307	0.0	0.07657550418342779	0.0
PD53334a	9+:het:>40Mb	0.12592161428017073	0.0	0.0	0.30558789289871946	0.0	0.5684904928211097	0.0
PD53337c	0:homdel:0-100kb	0.15683642140859086	0.0862538648941465	0.0	0.0	0.0	0.7569097136972626	0.0
PD53337c	0:homdel:100kb-1Mb	0.13030819495533674	0.10865949692855228	0.0	0.0	0.0	0.761032308116111	0.0
PD53337c	0:homdel:>1Mb	0.17827117113684396	0.12384749331423106	0.0	0.0	0.0	0.697881335548925	0.0
PD53337c	1:LOH:0-100kb	0.11952609582454288	0.052473810342006225	0.0	0.0	0.0	0.8280000938334509	0.0
PD53337c	1:LOH:100kb-1Mb	0.07986076187215314	0.018169085477196843	0.0	0.0	0.0	0.9019701526506502	0.0
PD53337c	1:LOH:1Mb-10Mb	0.10140820394425124	0.0023900793191144283	0.0	0.0	0.0	0.8962017167366343	0.0
PD53337c	1:LOH:10Mb-40Mb	0.3688669399119037	0.0016630903020434496	0.0	0.0	0.0	0.6294699697860527	0.0
PD53337c	1:LOH:>40Mb	0.7199739121634552	0.0005362013866216221	0.0	0.0	0.0	0.27948988644992306	0.0
PD53337c	2:LOH:0-100kb	0.17871435017820328	0.16518537396961497	0.0	0.0	0.0	0.6561002758521818	0.0
PD53337c	2:LOH:100kb-1Mb	0.15661866772227911	0.31255446824810657	0.0	0.0	0.0	0.5308268640296142	0.0
PD53337c	2:LOH:1Mb-10Mb	0.14081518165599363	0.46966235284175617	0.0	0.0	0.0	0.3895224655022503	0.0
PD53337c	2:LOH:10Mb-40Mb	0.13237353937871424	0.7071311176545918	0.0	0.0	0.0	0.16049534296669402	0.0
PD53337c	2:LOH:>40Mb	0.27457865503177836	0.6681279243596514	0.0	0.0	0.0	0.05729342060857012	0.0
PD53337c	3-4:LOH:0-100kb	0.30528554951219067	0.265222322524682	0.0	0.0	0.0	0.4294921279631274	0.0
PD53337c	3-4:LOH:100kb-1Mb	0.15470533545309673	0.5655232508590263	0.0	0.0	0.0	0.27977141368787706	0.0
PD53337c	3-4:LOH:1Mb-10Mb	0.14202044328510482	0.5160249470729226	0.0	0.0	0.0	0.3419546096419726	0.0
PD53337c	3-4:LOH:10Mb-40Mb	0.01631533945415429	0.7487359633591557	0.0	0.0	0.0	0.23494869718668993	0.0
PD53337c	3-4:LOH:>40Mb	0.45130659537352463	0.47095362055442963	0.0	0.0	0.0	0.07773978407204576	0.0
PD53337c	5-8:LOH:0-100kb	0.23503266856987762	0.49865504120513593	0.0	0.0	0.0	0.26631229022498637	0.0
PD53337c	5-8:LOH:100kb-1Mb	0.08143464237585277	0.5786508030223525	0.0	0.0	0.0	0.33991455460179465	0.0
PD53337c	5-8:LOH:1Mb-10Mb	0.07185889343955144	0.6858704857078897	0.0	0.0	0.0	0.24227062085255874	0.0
PD53337c	5-8:LOH:10Mb-40Mb	0.058160117765574	0.7092972769198836	0.0	0.0	0.0	0.23254260531454246	0.0
PD53337c	5-8:LOH:>40Mb	0.0639771255608511	0.8579363618442079	0.0	0.0	0.0	0.07808651259494112	0.0
PD53337c	9+:LOH:0-100kb	0.1147621063551913	0.19655734084967533	0.0	0.0	0.0	0.6886805527951333	0.0
PD53337c	9+:LOH:100kb-1Mb	0.20456594618792126	0.1464722715620182	0.0	0.0	0.0	0.6489617822500604	0.0
PD53337c	9+:LOH:1Mb-10Mb	0.17088790297007408	0.31129905503183886	0.0	0.0	0.0	0.517813041998087	0.0
PD53337c	9+:LOH:10Mb-40Mb	0.03782241713850705	0.8994307157192694	0.0	0.0	0.0	0.06274686714222368	0.0
PD53337c	9+:LOH:>40Mb	0.008570520478283264	0.9764694277917209	0.0	0.0	0.0	0.014960051729995724	0.0
PD53337c	2:het:0-100kb	0.03542045271531304	0.13270542176168226	0.0	0.0	0.0	0.8318741255230047	0.0
PD53337c	2:het:100kb-1Mb	0.03746289762844128	0.010006170430895776	0.0	0.0	0.0	0.952530931940663	0.0
PD53337c	2:het:1Mb-10Mb	0.09221562567315549	0.0013496264089621656	0.0	0.0	0.0	0.9064347479178824	0.0
PD53337c	2:het:10Mb-40Mb	0.4492811815396359	0.0007098704519453538	0.0	0.0	0.0	0.5500089480084188	0.0
PD53337c	2:het:>40Mb	0.9890537157378668	1.091629114574961e-06	0.0	0.0	0.0	0.010945192633018604	0.0
PD53337c	3-4:het:0-100kb	0.11416043268154684	0.0664569601314062	0.0	0.0	0.0	0.8193826071870469	0.0
PD53337c	3-4:het:100kb-1Mb	0.044305229641471516	0.0820964010298189	0.0	0.0	0.0	0.8735983693287096	0.0
PD53337c	3-4:het:1Mb-10Mb	0.023611978602292156	0.34925800969923243	0.0	0.0	0.0	0.6271300116984754	0.0
PD53337c	3-4:het:10Mb-40Mb	0.042609769187001385	0.8445019236035376	0.0	0.0	0.0	0.11288830720946087	0.0
PD53337c	3-4:het:>40Mb	0.029755333108137168	0.9533824909589877	0.0	0.0	0.0	0.016862175932875163	0.0
PD53337c	5-8:het:0-100kb	0.22328152018011577	0.22821480406900432	0.0	0.0	0.0	0.5485036757508799	0.0
PD53337c	5-8:het:100kb-1Mb	0.017429779298500852	0.7684594873435748	0.0	0.0	0.0	0.21411073335792433	0.0
PD53337c	5-8:het:1Mb-10Mb	0.020528863565575053	0.8584189778509113	0.0	0.0	0.0	0.12105215858351379	0.0
PD53337c	5-8:het:10Mb-40Mb	0.0016318001513217367	0.9564633332354966	0.0	0.0	0.0	0.04190486661318165	0.0
PD53337c	5-8:het:>40Mb	0.02570169422659531	0.9528886897402946	0.0	0.0	0.0	0.02140961603311018	0.0
PD53337c	9+:het:0-100kb	0.04530296608262625	0.1882587282408011	0.0	0.0	0.0	0.7664383056765727	0.0
PD53337c	9+:het:100kb-1Mb	0.0509065558782236	0.22876924867413065	0.0	0.0	0.0	0.7203241954476458	0.0
PD53337c	9+:het:1Mb-10Mb	0.06899071530320124	0.6151151092345127	0.0	0.0	0.0	0.3158941754622861	0.0
PD53337c	9+:het:10Mb-40Mb	0.0019846741289877155	0.9603346973774524	0.0	0.0	0.0	0.03768062849355987	0.0
PD53337c	9+:het:>40Mb	0.01217402914241672	0.9558190766915285	0.0	0.0	0.0	0.03200689416605473	0.0
PD53338a	0:homdel:0-100kb	0.05271566816574248	0.0	0.0	0.0	0.02152264915611117	0.814274090524068	0.11148759215407841
PD53338a	0:homdel:100kb-1Mb	0.04677608577922317	0.0	0.0	0.0	0.030019722414920465	0.8743573975775184	0.0488467942283379
PD53338a	0:homdel:>1Mb	0.06426408407225552	0.0	0.0	0.0	0.024072225661355563	0.8051977159002455	0.10646597436614347
PD53338a	1:LOH:0-100kb	0.03791705676269294	0.0	0.0	0.0	0.04299457547195645	0.840690262002593	0.07839810576275753
PD53338a	1:LOH:100kb-1Mb	0.02480748839458886	0.0	0.0	0.0	0.04993318354661229	0.8967580014248068	0.028501326633992023
PD53338a	1:LOH:1Mb-10Mb	0.03087896135250424	0.0	0.0	0.0	0.012040289336512426	0.8734320231952869	0.08364872611569668
PD53338a	1:LOH:10Mb-40Mb	0.14189301249458006	0.0	0.0	0.0	0.03725212379950579	0.7749970305845764	0.0458578331213377
PD53338a	1:LOH:>40Mb	0.39639786545690603	0.0	0.0	0.0	0.11107285117173837	0.49250924859738715	2.0034773968442604e-05
PD53338a	2:LOH:0-100kb	0.02185001471539223	0.0	0.0	0.0	0.6928524534005452	0.2567416181005384	0.028555913783524064
PD53338a	2:LOH:100kb-1Mb	0.03355862393214166	0.0	0.0	0.0	0.5889135472538013	0.364038451760335	0.01348937705372213
PD53338a	2:LOH:1Mb-10Mb	0.014483703874418438	0.0	0.0	0.0	0.09177799691544897	0.12823199936740245	0.7655062998427301
PD53338a	2:LOH:10Mb-40Mb	0.01594793474909508	0.0	0.0	0.0	0.014509271569781356	0.061887002813441165	0.9076557908676823
PD53338a	2:LOH:>40Mb	0.2931883824567678	0.0	0.0	0.0	0.010734024468394764	0.1958026125095784	0.500274980565259
PD53338a	3-4:LOH:0-100kb	0.029091333999980686	0.0	0.0	0.0	0.6833305237372648	0.13099247357554256	0.15658566868721197
PD53338a	3-4:LOH:100kb-1Mb	0.017912648231502248	0.0	0.0	0.0	0.16971295399938563	0.10367918842852344	0.7086952093405887
PD53338a	3-4:LOH:1Mb-10Mb	0.005260266603018442	0.0	0.0	0.0	0.041110299619474794	0.040537699652837836	0.9130917341246689
PD53338a	3-4:LOH:10Mb-40Mb	0.0006541509910818803	0.0	0.0	0.0	0.04759125060769345	0.03015009445053571	0.921604503950689
PD53338a	3-4:LOH:>40Mb	0.2524916125912832	0.0	0.0	0.0	0.3947694842513916	0.13920420420997887	0.2135346989473463
PD53338a	5-8:LOH:0-100kb	0.008425181399715702	0.0	0.0	0.0	0.8753782865895877	0.030554556500584223	0.08564197551011236
PD53338a	5-8:LOH:100kb-1Mb	0.003786475999868119	0.0	0.0	0.0	0.5853307007803255	0.05058590474781682	0.3602969184719895
PD53338a	5-8:LOH:1Mb-10Mb	0.0034199601769179947	0.0	0.0	0.0	0.12024994660995691	0.036904134317129224	0.8394259588959959
PD53338a	5-8:LOH:10Mb-40Mb	0.005299641465641037	0.0	0.0	0.0	0.1842528616343731	0.0678199542108733	0.7426275426891127
PD53338a	5-8:LOH:>40Mb	0.05045632871830946	0.0	0.0	0.0	0.7518925987438334	0.1971063869502656	0.0005446855875914846
PD53338a	9+:LOH:0-100kb	0.0017232692315346896	0.0	0.0	0.0	0.9607243041954935	0.03309833815782057	0.004454088415151168
PD53338a	9+:LOH:100kb-1Mb	0.00408215406338202	0.0	0.0	0.0	0.9530105951998404	0.04144850972329024	0.0014587410134872258
PD53338a	9+:LOH:1Mb-10Mb	0.006778626860047362	0.0	0.0	0.0	0.926195371810945	0.06574112604354193	0.0012848752854655251
PD53338a	9+:LOH:10Mb-40Mb	0.023779953243717126	0.0	0.0	0.0	0.3131899798688226	0.1262663159945451	0.5367637508929151
PD53338a	9+:LOH:>40Mb	0.006937656055367188	0.0	0.0	0.0	0.9522784781843675	0.0387589862755065	0.0020248794847589416
PD53338a	2:het:0-100kb	0.00889948805036217	0.0	0.0	0.0	0.24690009974571492	0.6689632791148792	0.07523713308904365
PD53338a	2:het:100kb-1Mb	0.011925000449176354	0.0	0.0	0.0	0.015018563339346652	0.9704426437820426	0.002613792429434312
PD53338a	2:het:1Mb-10Mb	0.030248399112762073	0.0	0.0	0.0	0.01385927561531897	0.9516300979715985	0.00426222730032048
PD53338a	2:het:10Mb-40Mb	0.19942513162799902	0.0	0.0	0.0	0.01613478190412767	0.7813851626096942	0.003054923858179213
PD53338a	2:het:>40Mb	0.9553556476659768	0.0	0.0	0.0	0.010806534186704434	0.03383781814731877	0.0
PD53338a	3-4:het:0-100kb	0.014089138543600358	0.0	0.0	0.0	0.6559356380632135	0.32366021689903685	0.006315006494149227
PD53338a	3-4:het:100kb-1Mb	0.009590894060070666	0.0	0.0	0.0	0.37131139443264616	0.6052707163890593	0.013826995118223866
PD53338a	3-4:het:1Mb-10Mb	0.002306789046899363	0.0	0.0	0.0	0.11804744851013645	0.19609514010719029	0.683550622335774
PD53338a	3-4:het:10Mb-40Mb	0.005295715038756083	0.0	0.0	0.0	0.02955418318652619	0.04490535489071728	0.9202447468840004
PD53338a	3-4:het:>40Mb	0.0545496869714627	0.0	0.0	0.0	0.8313962248199064	0.0989406612768859	0.01511342693174501
PD53338a	5-8:het:0-100kb	0.0062556903590084	0.0	0.0	0.0	0.9329258517738889	0.04918534842741485	0.011633109439687813
PD53338a	5-8:het:100kb-1Mb	0.00024725994748717536	0.0	0.0	0.0	0.9168296059190741	0.009721517669844094	0.07320161646359456
PD53338a	5-8:het:1Mb-10Mb	0.0003578946620629217	0.0	0.0	0.0	0.3641026253420169	0.006754552737942314	0.6287849272579779
PD53338a	5-8:het:10Mb-40Mb	0.00010536003699625806	0.0	0.0	0.0	0.1546836058909286	0.008659785885713292	0.8365512481863618
PD53338a	5-8:het:>40Mb	0.030430864634699836	0.0	0.0	0.0	0.8884349701234727	0.08113255717087033	1.6080709570186334e-06
PD53338a	9+:het:0-100kb	0.0003211818408980871	0.0	0.0	0.0	0.9818305291690036	0.0173914300439214	0.0004568589461768779
PD53338a	9+:het:100kb-1Mb	0.000346254375063907	0.0	0.0	0.0	0.9837459855458641	0.01568134476191367	0.00022641531715825744
PD53338a	9+:het:1Mb-10Mb	0.0004949533633246592	0.0	0.0	0.0	0.9912298257894963	0.0072535230667800776	0.00102169778039901
PD53338a	9+:het:10Mb-40Mb	0.0002642805028704432	0.0	0.0	0.0	0.9316092349497127	0.016059343967529612	0.05206714057988729
PD53338a	9+:het:>40Mb	0.003112664610168434	0.0	0.0	0.0	0.9706876094479335	0.02619239857699643	7.327364901526444e-06
PD53342a	0:homdel:0-100kb	0.055371186355860656	0.0	0.0	0.0	0.009882771100226407	0.9347460425439129	0.0
PD53342a	0:homdel:100kb-1Mb	0.04606297033469442	0.0	0.0	0.0	0.012923306120680865	0.9410137235446246	0.0
PD53342a	0:homdel:>1Mb	0.06730739006110115	0.0	0.0	0.0	0.011021725019414619	0.9216708849194842	0.0
PD53342a	1:LOH:0-100kb	0.03886936908635412	0.0	0.0	0.0	0.019267502988027277	0.9418631279256187	0.0
PD53342a	1:LOH:100kb-1Mb	0.024162363155408498	0.0	0.0	0.0	0.02126105268550997	0.9545765841590815	0.0
PD53342a	1:LOH:1Mb-10Mb	0.031168422713361222	0.0	0.0	0.0	0.005312854985650938	0.963518722300988	0.0
PD53342a	1:LOH:10Mb-40Mb	0.14116328523918265	0.0	0.0	0.0	0.016201330540400044	0.8426353842204173	0.0
PD53342a	1:LOH:>40Mb	0.4031646712022572	0.0	0.0	0.0	0.04938533209733191	0.547449996700411	0.0
PD53342a	2:LOH:0-100kb	0.036096141483871726	0.0	0.0	0.0	0.500367049901758	0.46353680861437035	0.0
PD53342a	2:LOH:100kb-1Mb	0.048715933960693715	0.0	0.0	0.0	0.37372945785612754	0.5775546081831787	0.0
PD53342a	2:LOH:1Mb-10Mb	0.07437094476203665	0.0	0.0	0.0	0.20601608684143402	0.7196129683965294	0.0
PD53342a	2:LOH:10Mb-40Mb	0.1773434071846891	0.0	0.0	0.0	0.07053344637495618	0.7521231464403546	0.0
PD53342a	2:LOH:>40Mb	0.5727758826473469	0.0	0.0	0.0	0.009167257785299927	0.4180568595673532	0.0
PD53342a	3-4:LOH:0-100kb	0.06176815713588484	0.0	0.0	0.0	0.6342649691358145	0.30396687372830067	0.0
PD53342a	3-4:LOH:100kb-1Mb	0.08720237125686493	0.0	0.0	0.0	0.36117891366861005	0.551618715074525	0.0
PD53342a	3-4:LOH:1Mb-10Mb	0.07788893582320967	0.0	0.0	0.0	0.266107768849487	0.6560032953273033	0.0
PD53342a	3-4:LOH:10Mb-40Mb	0.012022626080191594	0.0	0.0	0.0	0.3823731168204163	0.6056042570993923	0.0
PD53342a	3-4:LOH:>40Mb	0.4374389894364475	0.0	0.0	0.0	0.2989874815718309	0.2635735289917215	0.0
PD53342a	5-8:LOH:0-100kb	0.01984743824257334	0.0	0.0	0.0	0.9014878258078246	0.07866473594960208	0.0
PD53342a	5-8:LOH:100kb-1Mb	0.012022318516042043	0.0	0.0	0.0	0.8124436007297073	0.17553408075425062	0.0
PD53342a	5-8:LOH:1Mb-10Mb	0.035505998809243544	0.0	0.0	0.0	0.545763484182801	0.4187305170079555	0.0
PD53342a	5-8:LOH:10Mb-40Mb	0.033129486707714956	0.0	0.0	0.0	0.5035253692438146	0.4633451440484702	0.0
PD53342a	5-8:LOH:>40Mb	0.08486197212769102	0.0	0.0	0.0	0.5528307350436499	0.3623072928286591	0.0
PD53342a	9+:LOH:0-100kb	0.0037635408851182934	0.0	0.0	0.0	0.9172361848332247	0.07900027428165712	0.0
PD53342a	9+:LOH:100kb-1Mb	0.008760030018577192	0.0	0.0	0.0	0.8940315175404204	0.09720845244100244	0.0
PD53342a	9+:LOH:1Mb-10Mb	0.014019301765173726	0.0	0.0	0.0	0.8373868943648783	0.1485938038699479	0.0
PD53342a	9+:LOH:10Mb-40Mb	0.07961427141414187	0.0	0.0	0.0	0.4583810813626419	0.4620046472232162	0.0
PD53342a	9+:LOH:>40Mb	0.01490066225165563	0.0	0.0	0.0	0.894119717183351	0.09097962056499344	0.0
PD53342a	2:het:0-100kb	0.010495404988245667	0.0	0.0	0.0	0.12729001563807177	0.8622145793736825	0.0
PD53342a	2:het:100kb-1Mb	0.011051044651843644	0.0	0.0	0.0	0.006084322381664123	0.9828646329664922	0.0
PD53342a	2:het:1Mb-10Mb	0.028103015139538653	0.0	0.0	0.0	0.005628983186641764	0.9662680016738198	0.0
PD53342a	2:het:10Mb-40Mb	0.18805682508956795	0.0	0.0	0.0	0.006651371558106542	0.8052918033523254	0.0
PD53342a	2:het:>40Mb	0.9581716781669579	0.0	0.0	0.0	0.004738093027559969	0.03709022880548221	0.0
PD53342a	3-4:het:0-100kb	0.02152446385345318	0.0	0.0	0.0	0.4380745540821183	0.5404009820644285	0.0
PD53342a	3-4:het:100kb-1Mb	0.011508002179227273	0.0	0.0	0.0	0.1947681842417096	0.7937238135790631	0.0
PD53342a	3-4:het:1Mb-10Mb	0.008600238065177861	0.0	0.0	0.0	0.19239691076711848	0.7990028511677038	0.0
PD53342a	3-4:het:10Mb-40Mb	0.07869699632749763	0.0	0.0	0.0	0.19199565795323117	0.7293073457192711	0.0
PD53342a	3-4:het:>40Mb	0.1036803230456936	0.0	0.0	0.0	0.6907979249283261	0.20552175202598025	0.0
PD53342a	5-8:het:0-100kb	0.01337124232475228	0.0	0.0	0.0	0.8717311004093431	0.11489765726590445	0.0
PD53342a	5-8:het:100kb-1Mb	0.000600624111885293	0.0	0.0	0.0	0.9735909233059399	0.02580845258217466	0.0
PD53342a	5-8:het:1Mb-10Mb	0.002144231397852079	0.0	0.0	0.0	0.9536283152718656	0.04422745333028209	0.0
PD53342a	5-8:het:10Mb-40Mb	0.0013649289993323348	0.0	0.0	0.0	0.8760266762289404	0.12260839477172733	0.0
PD53342a	5-8:het:>40Mb	0.05996380744600017	0.0	0.0	0.0	0.7653136346217003	0.1747225579322994	0.0
PD53342a	9+:het:0-100kb	0.0007160546708748791	0.0	0.0	0.0	0.9569089757792607	0.042374969549864354	0.0
PD53342a	9+:het:100kb-1Mb	0.0007736884330416115	0.0	0.0	0.0	0.9609321078365708	0.03829420373038752	0.0
PD53342a	9+:het:1Mb-10Mb	0.0011204457995763974	0.0	0.0	0.0	0.9809340991454479	0.01794545505497551	0.0
PD53342a	9+:het:10Mb-40Mb	0.0006217247953323792	0.0	0.0	0.0	0.9580887613384049	0.041289513866262735	0.0
PD53342a	9+:het:>40Mb	0.006824783432013504	0.0	0.0	0.0	0.9304112006991869	0.06276401586879965	0.0
PD53343h	0:homdel:0-100kb	0.1531703162544246	0.0	0.0	0.0	0.0	0.7462973091078607	0.10053237463771479
PD53343h	0:homdel:100kb-1Mb	0.13849890980389326	0.0	0.0	0.0	0.0	0.8166159014490945	0.04488518874701224
PD53343h	0:homdel:>1Mb	0.18293703100866562	0.0	0.0	0.0	0.0	0.7230065047257997	0.09405646426553456
PD53343h	1:LOH:0-100kb	0.115802558006199	0.0	0.0	0.0	0.0	0.8098897768919692	0.07430766510183182
PD53343h	1:LOH:100kb-1Mb	0.07837591093512256	0.0	0.0	0.0	0.0	0.893678749473632	0.0279453395912455
PD53343h	1:LOH:1Mb-10Mb	0.09291161110519446	0.0	0.0	0.0	0.0	0.8289775773538866	0.07811081154091919
PD53343h	1:LOH:10Mb-40Mb	0.35421540850092653	0.0	0.0	0.0	0.0	0.610257105159744	0.03552748633932949
PD53343h	1:LOH:>40Mb	0.71842771352009	0.0	0.0	0.0	0.0	0.2815610176005787	1.1268879331284007e-05
PD53343h	2:LOH:0-100kb	0.19561892980570547	0.0	0.0	0.0	0.0	0.7250396959546214	0.0793413742396732
PD53343h	2:LOH:100kb-1Mb	0.219949067787802	0.0	0.0	0.0	0.0	0.75261280994342	0.027438122268777915
PD53343h	2:LOH:1Mb-10Mb	0.04951640172331824	0.0	0.0	0.0	0.0	0.13828409142207915	0.8121995068546025
PD53343h	2:LOH:10Mb-40Mb	0.0502842946428669	0.0	0.0	0.0	0.0	0.06155080379343673	0.8881649015636963
PD53343h	2:LOH:>40Mb	0.5746441040996507	0.0	0.0	0.0	0.0	0.12105341503955924	0.30430248086079004
PD53343h	3-4:LOH:0-100kb	0.2444523315893924	0.0	0.0	0.0	0.0	0.3472028301459198	0.4083448382646878
PD53343h	3-4:LOH:100kb-1Mb	0.06620672607982453	0.0	0.0	0.0	0.0	0.12087605296239465	0.8129172209577807
PD53343h	3-4:LOH:1Mb-10Mb	0.017451590519115507	0.0	0.0	0.0	0.0	0.04242215486847733	0.9401262546124072
PD53343h	3-4:LOH:10Mb-40Mb	0.002208629016463676	0.0	0.0	0.0	0.0	0.03210996356875832	0.965681407414778
PD53343h	3-4:LOH:>40Mb	0.6962010842781878	0.0	0.0	0.0	0.0	0.1210727640233432	0.18272615169846895
PD53343h	5-8:LOH:0-100kb	0.18872927621650232	0.0	0.0	0.0	0.0	0.21589489062366937	0.5953758331598283
PD53343h	5-8:LOH:100kb-1Mb	0.028781537832784525	0.0	0.0	0.0	0.0	0.12128711745526916	0.8499313447119463
PD53343h	5-8:LOH:1Mb-10Mb	0.012410395000848175	0.0	0.0	0.0	0.0	0.042242143135662116	0.9453474618634897
PD53343h	5-8:LOH:10Mb-40Mb	0.020608112741066734	0.0	0.0	0.0	0.0	0.083187024499855	0.8962048627590783
PD53343h	5-8:LOH:>40Mb	0.44731137167017104	0.0	0.0	0.0	0.0	0.5511900319221945	0.0014985964076343935
PD53343h	9+:LOH:0-100kb	0.12721738835218166	0.0	0.0	0.0	0.0	0.7707364469057602	0.1020461647420581
PD53343h	9+:LOH:100kb-1Mb	0.2318210829293647	0.0	0.0	0.0	0.0	0.7424698543291519	0.025709062741483286
PD53343h	9+:LOH:1Mb-10Mb	0.2428373709118506	0.0	0.0	0.0	0.0	0.7428776607786739	0.014284968309475558
PD53343h	9+:LOH:10Mb-40Mb	0.10330562684337535	0.0	0.0	0.0	0.0	0.17302420259481588	0.7236701705618088
PD53343h	9+:LOH:>40Mb	0.3505299115354297	0.0	0.0	0.0	0.0	0.6177191906805641	0.031750897784006304
PD53343h	2:het:0-100kb	0.036584013150373504	0.0	0.0	0.0	0.0	0.8674310529439849	0.0959849339056417
PD53343h	2:het:100kb-1Mb	0.03740058690059407	0.0	0.0	0.0	0.0	0.9600553046487886	0.0025441084506172447
PD53343h	2:het:1Mb-10Mb	0.09117934676915691	0.0	0.0	0.0	0.0	0.9048333873192395	0.003987265911603588
PD53343h	2:het:10Mb-40Mb	0.44629354707302654	0.0	0.0	0.0	0.0	0.551584744888201	0.0021217080387725094
PD53343h	2:het:>40Mb	0.9889511146500023	0.0	0.0	0.0	0.0	0.011048885349997815	0.0
PD53343h	3-4:het:0-100kb	0.11925606609457091	0.0	0.0	0.0	0.0	0.864155157538222	0.016588776367207098
PD53343h	3-4:het:100kb-1Mb	0.04682961039724228	0.0	0.0	0.0	0.0	0.9322179898302132	0.020952399772544445
PD53343h	3-4:het:1Mb-10Mb	0.008348918154616171	0.0	0.0	0.0	0.0	0.2238698042770052	0.7677812775683787
PD53343h	3-4:het:10Mb-40Mb	0.017359953975599272	0.0	0.0	0.0	0.0	0.04643318354373848	0.9362068624806622
PD53343h	3-4:het:>40Mb	0.6030978009915886	0.0	0.0	0.0	0.0	0.3450457296661883	0.05185646934222314
PD53343h	5-8:het:0-100kb	0.24647507522913312	0.0	0.0	0.0	0.0	0.6112795712154412	0.1422453535554258
PD53343h	5-8:het:100kb-1Mb	0.00949849563014096	0.0	0.0	0.0	0.0	0.11779896928846388	0.8727025350813953
PD53343h	5-8:het:1Mb-10Mb	0.0018109452388605516	0.0	0.0	0.0	0.0	0.010780851397749258	0.9874082033633901
PD53343h	5-8:het:10Mb-40Mb	0.00040143841415768867	0.0	0.0	0.0	0.0	0.010407742388702743	0.9891908191971395
PD53343h	5-8:het:>40Mb	0.5431832175526714	0.0	0.0	0.0	0.0	0.4568078744152768	8.908032051811965e-06
PD53343h	9+:het:0-100kb	0.053991148264865486	0.0	0.0	0.0	0.0	0.9221747808751241	0.02383407086001039
PD53343h	9+:het:100kb-1Mb	0.06456444947785349	0.0	0.0	0.0	0.0	0.9223332215921007	0.013102328930045839
PD53343h	9+:het:1Mb-10Mb	0.15966090636985203	0.0	0.0	0.0	0.0	0.7380566083478167	0.10228248528233115
PD53343h	9+:het:10Mb-40Mb	0.012298588075292901	0.0	0.0	0.0	0.0	0.23573512458230864	0.7519662873423985
PD53343h	9+:het:>40Mb	0.2735958424945033	0.0	0.0	0.0	0.0	0.7262042774335398	0.00019988007195682588
PD53343i	0:homdel:0-100kb	0.08954036795101286	0.0	0.20002104934378093	0.0	0.0	0.7104385827052061	0.0
PD53343i	0:homdel:100kb-1Mb	0.07764826832412701	0.0	0.17680709530884214	0.0	0.0	0.7455446363670308	0.0
PD53343i	0:homdel:>1Mb	0.12398483092437179	0.0	0.0780580932844952	0.0	0.0	0.7979570757911331	0.0
PD53343i	1:LOH:0-100kb	0.06758477115777406	0.0	0.16270544024114145	0.0	0.0	0.7697097886010845	0.0
PD53343i	1:LOH:100kb-1Mb	0.04865422882535692	0.0	0.04792552161575369	0.0	0.0	0.9034202495588893	0.0
PD53343i	1:LOH:1Mb-10Mb	0.06414921756260833	0.0	0.003810775981207673	0.0	0.0	0.9320400064561839	0.0
PD53343i	1:LOH:10Mb-40Mb	0.2620897472314277	0.0	0.0026081208603782173	0.0	0.0	0.7353021319081939	0.0
PD53343i	1:LOH:>40Mb	0.60938535524682	0.0	0.0017021823332265553	0.0	0.0	0.3889124624199533	0.0
PD53343i	2:LOH:0-100kb	0.03899925532012705	0.0	0.7256163762972349	0.0	0.0	0.23538436838263813	0.0
PD53343i	2:LOH:100kb-1Mb	0.018560803333206418	0.0	0.8780163119181925	0.0	0.0	0.103422884748601	0.0
PD53343i	2:LOH:1Mb-10Mb	0.028045095501448097	0.0	0.8444137147362342	0.0	0.0	0.1275411897623178	0.0
PD53343i	2:LOH:10Mb-40Mb	0.2139119207918769	0.0	0.3596983337072877	0.0	0.0	0.4263897455008353	0.0
