Sample Names	MutationType	CN2	CN7	CN8	CN9	CN10	CN18	CN19	CN20	CN24
PD53343c	5-8:LOH:100kb-1Mb	0.13051746523908486	0.0	0.0	0.0	0.0	0.6893876816585675	0.0	0.1800948531023478	0.0
PD53343c	5-8:LOH:1Mb-10Mb	0.08280004910045123	0.0	0.0	0.0	0.0	0.7281121104150599	0.0	0.1890878404844889	0.0
PD53343c	5-8:LOH:10Mb-40Mb	0.12531122379612036	0.0	0.0	0.0	0.0	0.8480827889228251	0.0	0.026605987281054608	0.0
PD53343c	5-8:LOH:>40Mb	0.6789250538177084	0.0	0.0	0.0	0.0	0.30513171802079314	0.0	0.015943228161498315	0.0
PD53343c	9+:LOH:0-100kb	0.182944522938458	0.0	0.0	0.0	0.0	0.7171203745524555	0.0	0.09993510250908648	0.0
PD53343c	9+:LOH:100kb-1Mb	0.053164095327757975	0.0	0.0	0.0	0.0	0.8135197350096084	0.0	0.13331616966263365	0.0
PD53343c	9+:LOH:1Mb-10Mb	0.05641543255032503	0.0	0.0	0.0	0.0	0.8820906553273056	0.0	0.061493912122369446	0.0
PD53343c	9+:LOH:10Mb-40Mb	0.2521054725435366	0.0	0.0	0.0	0.0	0.59419141257552	0.0	0.15370311488094338	0.0
PD53343c	9+:LOH:>40Mb	0.9705945902176132	0.0	0.0	0.0	0.0	0.0008854243833048286	0.0	0.028519985399081852	0.0
PD53343c	2:het:0-100kb	0.4547576278959638	0.0	0.0	0.0	0.0	0.10608145590493498	0.0	0.4391609161991012	0.0
PD53343c	2:het:100kb-1Mb	0.137285503752158	0.0	0.0	0.0	0.0	0.0024169169288862195	0.0	0.8602975793189558	0.0
PD53343c	2:het:1Mb-10Mb	0.0949156600194435	0.0	0.0	0.0	0.0	1.542801227274451e-05	0.0	0.9050689119682839	0.0
PD53343c	2:het:10Mb-40Mb	0.12808336030445586	0.0	0.0	0.0	0.0	9.164441946737203e-05	0.0	0.8718249952760767	0.0
PD53343c	2:het:>40Mb	0.09069828318126859	0.0	0.0	0.0	0.0	0.015160015460836588	0.0	0.8941417013578947	0.0
PD53343c	3-4:het:0-100kb	0.341199707515917	0.0	0.0	0.0	0.0	0.2591808669304772	0.0	0.39961942555360586	0.0
PD53343c	3-4:het:100kb-1Mb	0.07822145554622989	0.0	0.0	0.0	0.0	0.052126369114886606	0.0	0.8696521753388835	0.0
PD53343c	3-4:het:1Mb-10Mb	0.08153791266995301	0.0	0.0	0.0	0.0	0.0	0.0	0.918462087330047	0.0
PD53343c	3-4:het:10Mb-40Mb	0.29783346809355943	0.0	0.0	0.0	0.0	0.0042384999278357195	0.0	0.6979280319786049	0.0
PD53343c	3-4:het:>40Mb	0.9404080384036012	0.0	0.0	0.0	0.0	0.05397182307765005	0.0	0.005620138518748699	0.0
PD53343c	5-8:het:0-100kb	0.05156934704567914	0.0	0.0	0.0	0.0	0.0585344230076378	0.0	0.8898962299466832	0.0
PD53343c	5-8:het:100kb-1Mb	0.037150873642030936	0.0	0.0	0.0	0.0	0.05994797107965868	0.0	0.9029011552783104	0.0
PD53343c	5-8:het:1Mb-10Mb	0.05436296533594797	0.0	0.0	0.0	0.0	0.3421132575669645	0.0	0.6035237770970875	0.0
PD53343c	5-8:het:10Mb-40Mb	0.1198250462417486	0.0	0.0	0.0	0.0	0.7156727630720706	0.0	0.16450219068618085	0.0
PD53343c	5-8:het:>40Mb	0.34450254120529394	0.0	0.0	0.0	0.0	0.627688840932328	0.0	0.027808617862377975	0.0
PD53343c	9+:het:0-100kb	0.06250369765770947	0.0	0.0	0.0	0.0	0.4972882587394268	0.0	0.4402080436028637	0.0
PD53343c	9+:het:100kb-1Mb	0.049956215117181395	0.0	0.0	0.0	0.0	0.6573066937621811	0.0	0.2927370911206374	0.0
PD53343c	9+:het:1Mb-10Mb	0.04400352011482416	0.0	0.0	0.0	0.0	0.8266642146983064	0.0	0.12933226518686936	0.0
PD53343c	9+:het:10Mb-40Mb	0.09951373278695132	0.0	0.0	0.0	0.0	0.8137668712289324	0.0	0.08671939598411632	0.0
PD53343c	9+:het:>40Mb	0.49899875141026917	0.0	0.0	0.0	0.0	0.48461646044384377	0.0	0.016384788145886984	0.0
PD53343d	0:homdel:0-100kb	0.9530206748960373	0.0	0.0	0.0	0.0	0.0	0.0	0.0469793251039627	0.0
PD53343d	0:homdel:100kb-1Mb	0.9371369584069257	0.0	0.0	0.0	0.0	0.0	0.0	0.06286304159307426	0.0
PD53343d	0:homdel:>1Mb	0.9236743217632752	0.0	0.0	0.0	0.0	0.0	0.0	0.0763256782367248	0.0
PD53343d	1:LOH:0-100kb	0.6755715617462347	0.0	0.0	0.0	0.0	0.0	0.0	0.3244284382537654	0.0
PD53343d	1:LOH:100kb-1Mb	0.7405146182514694	0.0	0.0	0.0	0.0	0.0	0.0	0.25948538174853053	0.0
PD53343d	1:LOH:1Mb-10Mb	0.05717566327491244	0.0	0.0	0.0	0.0	0.0	0.0	0.9428243367250875	0.0
PD53343d	1:LOH:10Mb-40Mb	0.059241303518142364	0.0	0.0	0.0	0.0	0.0	0.0	0.9407586964818576	0.0
PD53343d	1:LOH:>40Mb	0.7926919383570695	0.0	0.0	0.0	0.0	0.0	0.0	0.20730806164293047	0.0
PD53343d	2:LOH:0-100kb	0.6014471524266032	0.0	0.0	0.0	0.0	0.0	0.0	0.39855284757339693	0.0
PD53343d	2:LOH:100kb-1Mb	0.8429268804291885	0.0	0.0	0.0	0.0	0.0	0.0	0.15707311957081144	0.0
PD53343d	2:LOH:1Mb-10Mb	0.46216857258554017	0.0	0.0	0.0	0.0	0.0	0.0	0.5378314274144598	0.0
PD53343d	2:LOH:10Mb-40Mb	0.6667412649508432	0.0	0.0	0.0	0.0	0.0	0.0	0.3332587350491568	0.0
PD53343d	2:LOH:>40Mb	0.9803460417205101	0.0	0.0	0.0	0.0	0.0	0.0	0.019653958279489885	0.0
PD53343d	3-4:LOH:0-100kb	0.2817508915107937	0.0	0.0	0.0	0.0	0.0	0.0	0.7182491084892062	0.0
PD53343d	3-4:LOH:100kb-1Mb	0.1896894183264179	0.0	0.0	0.0	0.0	0.0	0.0	0.810310581673582	0.0
PD53343d	3-4:LOH:1Mb-10Mb	0.18320702768956895	0.0	0.0	0.0	0.0	0.0	0.0	0.8167929723104311	0.0
PD53343d	3-4:LOH:10Mb-40Mb	0.6366220157574598	0.0	0.0	0.0	0.0	0.0	0.0	0.3633779842425403	0.0
PD53343d	3-4:LOH:>40Mb	0.8720205994686105	0.0	0.0	0.0	0.0	0.0	0.0	0.12797940053138956	0.0
PD53343d	5-8:LOH:0-100kb	0.4047738834707561	0.0	0.0	0.0	0.0	0.0	0.0	0.595226116529244	0.0
PD53343d	5-8:LOH:100kb-1Mb	0.3438071335209294	0.0	0.0	0.0	0.0	0.0	0.0	0.6561928664790706	0.0
PD53343d	5-8:LOH:1Mb-10Mb	0.24045615166122455	0.0	0.0	0.0	0.0	0.0	0.0	0.7595438483387755	0.0
PD53343d	5-8:LOH:10Mb-40Mb	0.7729890927023954	0.0	0.0	0.0	0.0	0.0	0.0	0.2270109072976046	0.0
PD53343d	5-8:LOH:>40Mb	0.9685401950520699	0.0	0.0	0.0	0.0	0.0	0.0	0.031459804947930166	0.0
PD53343d	9+:LOH:0-100kb	0.5696111096593663	0.0	0.0	0.0	0.0	0.0	0.0	0.4303888903406336	0.0
PD53343d	9+:LOH:100kb-1Mb	0.22378608308282336	0.0	0.0	0.0	0.0	0.0	0.0	0.7762139169171768	0.0
PD53343d	9+:LOH:1Mb-10Mb	0.3987700072056106	0.0	0.0	0.0	0.0	0.0	0.0	0.6012299927943895	0.0
PD53343d	9+:LOH:10Mb-40Mb	0.5425040057823833	0.0	0.0	0.0	0.0	0.0	0.0	0.4574959942176168	0.0
PD53343d	9+:LOH:>40Mb	0.9609435073589944	0.0	0.0	0.0	0.0	0.0	0.0	0.03905649264100554	0.0
PD53343d	2:het:0-100kb	0.4281266245860226	0.0	0.0	0.0	0.0	0.0	0.0	0.5718733754139774	0.0
PD53343d	2:het:100kb-1Mb	0.10343634356948696	0.0	0.0	0.0	0.0	0.0	0.0	0.8965636564305132	0.0
PD53343d	2:het:1Mb-10Mb	0.07047473812142316	0.0	0.0	0.0	0.0	0.0	0.0	0.9295252618785768	0.0
PD53343d	2:het:10Mb-40Mb	0.09601531655472209	0.0	0.0	0.0	0.0	0.0	0.0	0.9039846834452779	0.0
PD53343d	2:het:>40Mb	0.06832405710657775	0.0	0.0	0.0	0.0	0.0	0.0	0.9316759428934223	0.0
PD53343d	3-4:het:0-100kb	0.38167565214557886	0.0	0.0	0.0	0.0	0.0	0.0	0.6183243478544213	0.0
PD53343d	3-4:het:100kb-1Mb	0.06105701603172046	0.0	0.0	0.0	0.0	0.0	0.0	0.9389429839682795	0.0
PD53343d	3-4:het:1Mb-10Mb	0.06031126337680373	0.0	0.0	0.0	0.0	0.0	0.0	0.9396887366231963	0.0
PD53343d	3-4:het:10Mb-40Mb	0.23577599281778505	0.0	0.0	0.0	0.0	0.0	0.0	0.7642240071822148	0.0
PD53343d	3-4:het:>40Mb	0.9918014064299486	0.0	0.0	0.0	0.0	0.0	0.0	0.008198593570051328	0.0
PD53343d	5-8:het:0-100kb	0.040210929746787985	0.0	0.0	0.0	0.0	0.0	0.0	0.9597890702532121	0.0
PD53343d	5-8:het:100kb-1Mb	0.028887787925239276	0.0	0.0	0.0	0.0	0.0	0.0	0.9711122120747607	0.0
PD53343d	5-8:het:1Mb-10Mb	0.061140027045205096	0.0	0.0	0.0	0.0	0.0	0.0	0.938859972954795	0.0
PD53343d	5-8:het:10Mb-40Mb	0.34495534355193497	0.0	0.0	0.0	0.0	0.0	0.0	0.6550446564480651	0.0
PD53343d	5-8:het:>40Mb	0.8995611739892841	0.0	0.0	0.0	0.0	0.0	0.0	0.10043882601071583	0.0
PD53343d	9+:het:0-100kb	0.09309484950986358	0.0	0.0	0.0	0.0	0.0	0.0	0.9069051504901364	0.0
PD53343d	9+:het:100kb-1Mb	0.10982545123603475	0.0	0.0	0.0	0.0	0.0	0.0	0.8901745487639653	0.0
PD53343d	9+:het:1Mb-10Mb	0.1974177272336063	0.0	0.0	0.0	0.0	0.0	0.0	0.8025822727663937	0.0
PD53343d	9+:het:10Mb-40Mb	0.45344047824163497	0.0	0.0	0.0	0.0	0.0	0.0	0.546559521758365	0.0
PD53343d	9+:het:>40Mb	0.956555433775238	0.0	0.0	0.0	0.0	0.0	0.0	0.04344456622476206	0.0
PD53343e	0:homdel:0-100kb	0.9246832827081316	0.0	0.0	0.0	0.0	0.0	0.0	0.07531671729186834	0.0
PD53343e	0:homdel:100kb-1Mb	0.9002217770681272	0.0	0.0	0.0	0.0	0.0	0.0	0.09977822293187283	0.0
PD53343e	0:homdel:>1Mb	0.8798668942820438	0.0	0.0	0.0	0.0	0.0	0.0	0.12013310571795627	0.0
PD53343e	1:LOH:0-100kb	0.5575720943686323	0.0	0.0	0.0	0.0	0.0	0.0	0.4424279056313676	0.0
PD53343e	1:LOH:100kb-1Mb	0.6333150984911089	0.0	0.0	0.0	0.0	0.0	0.0	0.366684901508891	0.0
PD53343e	1:LOH:1Mb-10Mb	0.03540239794351231	0.0	0.0	0.0	0.0	0.0	0.0	0.9645976020564877	0.0
PD53343e	1:LOH:10Mb-40Mb	0.03671204431077881	0.0	0.0	0.0	0.0	0.0	0.0	0.9632879556892213	0.0
PD53343e	1:LOH:>40Mb	0.6982648740794147	0.0	0.0	0.0	0.0	0.0	0.0	0.3017351259205853	0.0
PD53343e	2:LOH:0-100kb	0.47734520830257837	0.0	0.0	0.0	0.0	0.0	0.0	0.5226547916974216	0.0
PD53343e	2:LOH:100kb-1Mb	0.7645860222611147	0.0	0.0	0.0	0.0	0.0	0.0	0.23541397773888523	0.0
PD53343e	2:LOH:1Mb-10Mb	0.34213478533004926	0.0	0.0	0.0	0.0	0.0	0.0	0.6578652146699506	0.0
PD53343e	2:LOH:10Mb-40Mb	0.5476804431356384	0.0	0.0	0.0	0.0	0.0	0.0	0.45231955686436176	0.0
PD53343e	2:LOH:>40Mb	0.9679364646054426	0.0	0.0	0.0	0.0	0.0	0.0	0.0320635353945574	0.0
PD53343e	3-4:LOH:0-100kb	0.19185944336334254	0.0	0.0	0.0	0.0	0.0	0.0	0.8081405566366575	0.0
PD53343e	3-4:LOH:100kb-1Mb	0.12409509785088459	0.0	0.0	0.0	0.0	0.0	0.0	0.8759049021491154	0.0
PD53343e	3-4:LOH:1Mb-10Mb	0.1195236642585767	0.0	0.0	0.0	0.0	0.0	0.0	0.8804763357414234	0.0
PD53343e	3-4:LOH:10Mb-40Mb	0.5146339953333784	0.0	0.0	0.0	0.0	0.0	0.0	0.48536600466662166	0.0
PD53343e	3-4:LOH:>40Mb	0.8048305978290523	0.0	0.0	0.0	0.0	0.0	0.0	0.19516940217094772	0.0
PD53343e	5-8:LOH:0-100kb	0.29156557049843346	0.0	0.0	0.0	0.0	0.0	0.0	0.7084344295015664	0.0
PD53343e	5-8:LOH:100kb-1Mb	0.24075334936417034	0.0	0.0	0.0	0.0	0.0	0.0	0.7592466506358297	0.0
PD53343e	5-8:LOH:1Mb-10Mb	0.16079022712547372	0.0	0.0	0.0	0.0	0.0	0.0	0.8392097728745262	0.0
PD53343e	5-8:LOH:10Mb-40Mb	0.6732864439691137	0.0	0.0	0.0	0.0	0.0	0.0	0.32671355603088614	0.0
PD53343e	5-8:LOH:>40Mb	0.9490636699107029	0.0	0.0	0.0	0.0	0.0	0.0	0.05093633008929717	0.0
PD53343e	9+:LOH:0-100kb	0.44474777311960384	0.0	0.0	0.0	0.0	0.0	0.0	0.5552522268803961	0.0
PD53343e	9+:LOH:100kb-1Mb	0.14856287839145926	0.0	0.0	0.0	0.0	0.0	0.0	0.8514371216085407	0.0
PD53343e	9+:LOH:1Mb-10Mb	0.2864328251886179	0.0	0.0	0.0	0.0	0.0	0.0	0.7135671748113822	0.0
PD53343e	9+:LOH:10Mb-40Mb	0.4178142786028551	0.0	0.0	0.0	0.0	0.0	0.0	0.5821857213971449	0.0
PD53343e	9+:LOH:>40Mb	0.9370695096228279	0.0	0.0	0.0	0.0	0.0	0.0	0.06293049037717222	0.0
PD53343e	2:het:0-100kb	0.31180839514872066	0.0	0.0	0.0	0.0	0.0	0.0	0.6881916048512793	0.0
PD53343e	2:het:100kb-1Mb	0.06526588027369438	0.0	0.0	0.0	0.0	0.0	0.0	0.9347341197263055	0.0
PD53343e	2:het:1Mb-10Mb	0.043872671425769796	0.0	0.0	0.0	0.0	0.0	0.0	0.9561273285742302	0.0
PD53343e	2:het:10Mb-40Mb	0.06039890100400194	0.0	0.0	0.0	0.0	0.0	0.0	0.939601098995998	0.0
PD53343e	2:het:>40Mb	0.04249669177309595	0.0	0.0	0.0	0.0	0.0	0.0	0.957503308226904	0.0
PD53343e	3-4:het:0-100kb	0.2719756794072283	0.0	0.0	0.0	0.0	0.0	0.0	0.7280243205927718	0.0
PD53343e	3-4:het:100kb-1Mb	0.03786504037195354	0.0	0.0	0.0	0.0	0.0	0.0	0.9621349596280465	0.0
PD53343e	3-4:het:1Mb-10Mb	0.03739127487489485	0.0	0.0	0.0	0.0	0.0	0.0	0.9626087251251052	0.0
PD53343e	3-4:het:10Mb-40Mb	0.15733945458640322	0.0	0.0	0.0	0.0	0.0	0.0	0.8426605454135967	0.0
PD53343e	3-4:het:>40Mb	0.9865253708277494	0.0	0.0	0.0	0.0	0.0	0.0	0.013474629172250676	0.0
PD53343e	5-8:het:0-100kb	0.024728619337501638	0.0	0.0	0.0	0.0	0.0	0.0	0.9752713806624984	0.0
PD53343e	5-8:het:100kb-1Mb	0.01768486630124669	0.0	0.0	0.0	0.0	0.0	0.0	0.9823151336987532	0.0
PD53343e	5-8:het:1Mb-10Mb	0.03791779370730249	0.0	0.0	0.0	0.0	0.0	0.0	0.9620822062926975	0.0
PD53343e	5-8:het:10Mb-40Mb	0.24168415287904843	0.0	0.0	0.0	0.0	0.0	0.0	0.7583158471209515	0.0
PD53343e	5-8:het:>40Mb	0.8442476187484564	0.0	0.0	0.0	0.0	0.0	0.0	0.15575238125154361	0.0
PD53343e	9+:het:0-100kb	0.05849167075377944	0.0	0.0	0.0	0.0	0.0	0.0	0.9415083292462206	0.0
PD53343e	9+:het:100kb-1Mb	0.06947997020505607	0.0	0.0	0.0	0.0	0.0	0.0	0.9305200297949439	0.0
PD53343e	9+:het:1Mb-10Mb	0.1295783236293872	0.0	0.0	0.0	0.0	0.0	0.0	0.8704216763706129	0.0
PD53343e	9+:het:10Mb-40Mb	0.3342646828828923	0.0	0.0	0.0	0.0	0.0	0.0	0.6657353171171077	0.0
PD53343e	9+:het:>40Mb	0.9301939956933133	0.0	0.0	0.0	0.0	0.0	0.0	0.06980600430668672	0.0
PD53343f	0:homdel:0-100kb	0.6323538975006862	0.0	0.0	0.0	0.0	0.3432257877129798	0.0	0.024420314786334205	0.0
PD53343f	0:homdel:100kb-1Mb	0.6605884782466706	0.0	0.0	0.0	0.0	0.3046971007435106	0.0	0.034714421009818974	0.0
PD53343f	0:homdel:>1Mb	0.780513729682302	0.0	0.0	0.0	0.0	0.1689598005253282	0.0	0.050526469792369764	0.0
PD53343f	1:LOH:0-100kb	0.5053098538836822	0.0	0.0	0.0	0.0	0.30458585033376495	0.0	0.19010429578255286	0.0
PD53343f	1:LOH:100kb-1Mb	0.6577953067242827	0.0	0.0	0.0	0.0	0.1616301030391347	0.0	0.18057459023658268	0.0
PD53343f	1:LOH:1Mb-10Mb	0.07032856077018981	0.0	0.0	0.0	0.0	0.021144289766904776	0.0	0.9085271494629054	0.0
PD53343f	1:LOH:10Mb-40Mb	0.07440060884569417	0.0	0.0	0.0	0.0	1.3486535875157561e-05	0.0	0.9255859046184305	0.0
PD53343f	1:LOH:>40Mb	0.8200650535014903	0.0	0.0	0.0	0.0	0.011920486033828717	0.0	0.16801446046468096	0.0
PD53343f	2:LOH:0-100kb	0.3672102281484116	0.0	0.0	0.0	0.0	0.44216039868857543	0.0	0.1906293731630129	0.0
PD53343f	2:LOH:100kb-1Mb	0.660225211505472	0.0	0.0	0.0	0.0	0.24339395512677914	0.0	0.09638083336774887	0.0
PD53343f	2:LOH:1Mb-10Mb	0.5214570500614432	0.0	0.0	0.0	0.0	0.0031519927953393015	0.0	0.4753909571432176	0.0
PD53343f	2:LOH:10Mb-40Mb	0.7169185562562201	0.0	0.0	0.0	0.0	0.002356737891371042	0.0	0.2807247058524089	0.0
PD53343f	2:LOH:>40Mb	0.9833949927391061	0.0	0.0	0.0	0.0	0.0011601026707638367	0.0	0.015444904590130077	0.0
PD53343f	3-4:LOH:0-100kb	0.2557803331409833	0.0	0.0	0.0	0.0	0.2334047719461546	0.0	0.5108148949128621	0.0
PD53343f	3-4:LOH:100kb-1Mb	0.18320967935603086	0.0	0.0	0.0	0.0	0.20367322303397598	0.0	0.6131170976099931	0.0
PD53343f	3-4:LOH:1Mb-10Mb	0.10277392949264619	0.0	0.0	0.0	0.0	0.5382715455448074	0.0	0.35895452496254643	0.0
PD53343f	3-4:LOH:10Mb-40Mb	0.11300269810416382	0.0	0.0	0.0	0.0	0.836466943551318	0.0	0.05053035834451821	0.0
PD53343f	3-4:LOH:>40Mb	0.23282986456745353	0.0	0.0	0.0	0.0	0.7404007364982456	0.0	0.026769398934300873	0.0
PD53343f	5-8:LOH:0-100kb	0.189478948106767	0.0	0.0	0.0	0.0	0.5922394828190748	0.0	0.21828156907415833	0.0
PD53343f	5-8:LOH:100kb-1Mb	0.10699910572633238	0.0	0.0	0.0	0.0	0.7330143799528301	0.0	0.15998651432083746	0.0
PD53343f	5-8:LOH:1Mb-10Mb	0.06720497899050727	0.0	0.0	0.0	0.0	0.7664901326133898	0.0	0.166304888396103	0.0
PD53343f	5-8:LOH:10Mb-40Mb	0.09992135084100567	0.0	0.0	0.0	0.0	0.8770897453914122	0.0	0.02298890376758195	0.0
PD53343f	5-8:LOH:>40Mb	0.621752008294846	0.0	0.0	0.0	0.0	0.36242669116267767	0.0	0.01582130054247644	0.0
PD53343f	9+:LOH:0-100kb	0.14979069977016293	0.0	0.0	0.0	0.0	0.7615439246879812	0.0	0.08866537554185587	0.0
PD53343f	9+:LOH:100kb-1Mb	0.04243774361767505	0.0	0.0	0.0	0.0	0.8422468744091847	0.0	0.11531538197314016	0.0
PD53343f	9+:LOH:1Mb-10Mb	0.0445227258115397	0.0	0.0	0.0	0.0	0.9028892924211097	0.0	0.05258798176735043	0.0
PD53343f	9+:LOH:10Mb-40Mb	0.21197436651889684	0.0	0.0	0.0	0.0	0.6479849248908367	0.0	0.14004070859026643	0.0
PD53343f	9+:LOH:>40Mb	0.9680318746346954	0.0	0.0	0.0	0.0	0.001145356612252645	0.0	0.03082276875305191	0.0
PD53343f	2:het:0-100kb	0.4257149462532599	0.0	0.0	0.0	0.0	0.1287999918187413	0.0	0.44548506192799875	0.0
PD53343f	2:het:100kb-1Mb	0.12798818170122855	0.0	0.0	0.0	0.0	0.002922431697092417	0.0	0.869089386601679	0.0
PD53343f	2:het:1Mb-10Mb	0.08823848864094898	0.0	0.0	0.0	0.0	1.8602341930654244e-05	0.0	0.9117429090171204	0.0
PD53343f	2:het:10Mb-40Mb	0.11937883088151922	0.0	0.0	0.0	0.0	0.00011078426772469154	0.0	0.8805103848507561	0.0
PD53343f	2:het:>40Mb	0.08403777358956713	0.0	0.0	0.0	0.0	0.01821849821336032	0.0	0.8977437281970726	0.0
PD53343f	3-4:het:0-100kb	0.3072806802867559	0.0	0.0	0.0	0.0	0.3027380450181486	0.0	0.3899812746950953	0.0
PD53343f	3-4:het:100kb-1Mb	0.07188233567632596	0.0	0.0	0.0	0.0	0.06212855039454171	0.0	0.8659891139291322	0.0
PD53343f	3-4:het:1Mb-10Mb	0.07572334360849395	0.0	0.0	0.0	0.0	0.0	0.0	0.9242766563915061	0.0
PD53343f	3-4:het:10Mb-40Mb	0.28107883508314163	0.0	0.0	0.0	0.0	0.005188051575823254	0.0	0.7137331133410351	0.0
PD53343f	3-4:het:>40Mb	0.9251440031887522	0.0	0.0	0.0	0.0	0.06886484143421394	0.0	0.0059911553770338275	0.0
PD53343f	5-8:het:0-100kb	0.04723405977251516	0.0	0.0	0.0	0.0	0.06953643836192087	0.0	0.8832295018655639	0.0
PD53343f	5-8:het:100kb-1Mb	0.03398079970471042	0.0	0.0	0.0	0.0	0.07111750497237751	0.0	0.894901695322912	0.0
PD53343f	5-8:het:1Mb-10Mb	0.047187534290301945	0.0	0.0	0.0	0.0	0.385151425096568	0.0	0.56766104061313	0.0
PD53343f	5-8:het:10Mb-40Mb	0.097712473689406	0.0	0.0	0.0	0.0	0.7569276159488949	0.0	0.14535991036169885	0.0
PD53343f	5-8:het:>40Mb	0.28980386557992216	0.0	0.0	0.0	0.0	0.6848470833525815	0.0	0.025349051067496277	0.0
PD53343f	9+:het:0-100kb	0.052768269523003335	0.0	0.0	0.0	0.0	0.5445187081705837	0.0	0.40271302230641304	0.0
PD53343f	9+:het:100kb-1Mb	0.04095815468097373	0.0	0.0	0.0	0.0	0.6989665108845652	0.0	0.2600753344344611	0.0
PD53343f	9+:het:1Mb-10Mb	0.03502556606231649	0.0	0.0	0.0	0.0	0.8534229928865897	0.0	0.11155144105109384	0.0
PD53343f	9+:het:10Mb-40Mb	0.07967901798675527	0.0	0.0	0.0	0.0	0.8450811602577933	0.0	0.0752398217554513	0.0
PD53343f	9+:het:>40Mb	0.4356936503457263	0.0	0.0	0.0	0.0	0.5488041559216726	0.0	0.015502193732600898	0.0
PD53343g	0:homdel:0-100kb	0.677047794826575	0.0	0.0	0.0	0.0	0.30197640238315804	0.0	0.020975802790266996	0.0
PD53343g	0:homdel:100kb-1Mb	0.7036373223225427	0.0	0.0	0.0	0.0	0.2666982479405844	0.0	0.029664429736872736	0.0
PD53343g	0:homdel:>1Mb	0.8131288755410543	0.0	0.0	0.0	0.0	0.1446425911347238	0.0	0.04222853332422198	0.0
PD53343g	1:LOH:0-100kb	0.556440869901556	0.0	0.0	0.0	0.0	0.2756163301885398	0.0	0.16794279990990413	0.0
PD53343g	1:LOH:100kb-1Mb	0.7031645037264609	0.0	0.0	0.0	0.0	0.14197843559006085	0.0	0.15485706068347824	0.0
PD53343g	1:LOH:1Mb-10Mb	0.08612711555560387	0.0	0.0	0.0	0.0	0.021278217448571304	0.0	0.892594666995825	0.0
PD53343g	1:LOH:10Mb-40Mb	0.091070032731591	0.0	0.0	0.0	0.0	1.3565424333232825e-05	0.0	0.9089164018440758	0.0
PD53343g	1:LOH:>40Mb	0.85011693162467	0.0	0.0	0.0	0.0	0.010154494116399702	0.0	0.13972857425893032	0.0
PD53343g	2:LOH:0-100kb	0.41563945286633397	0.0	0.0	0.0	0.0	0.41125937047567207	0.0	0.1731011766579939	0.0
PD53343g	2:LOH:100kb-1Mb	0.704200563992714	0.0	0.0	0.0	0.0	0.21332807788995883	0.0	0.08247135811732728	0.0
PD53343g	2:LOH:1Mb-10Mb	0.575923121409581	0.0	0.0	0.0	0.0	0.0028606528322661696	0.0	0.42121622575815276	0.0
PD53343g	2:LOH:10Mb-40Mb	0.7593947014514476	0.0	0.0	0.0	0.0	0.0020513652467460774	0.0	0.2385539333018063	0.0
PD53343g	2:LOH:>40Mb	0.9866124089898926	0.0	0.0	0.0	0.0	0.0009564207187980515	0.0	0.012431170291309409	0.0
PD53343g	3-4:LOH:0-100kb	0.2983285534455213	0.0	0.0	0.0	0.0	0.223702775618049	0.0	0.47796867093642975	0.0
PD53343g	3-4:LOH:100kb-1Mb	0.21747313610428282	0.0	0.0	0.0	0.0	0.19866671322616322	0.0	0.5838601506695539	0.0
PD53343g	3-4:LOH:1Mb-10Mb	0.12336873907943334	0.0	0.0	0.0	0.0	0.530954804215925	0.0	0.3456764567046417	0.0
PD53343g	3-4:LOH:10Mb-40Mb	0.1343833345752801	0.0	0.0	0.0	0.0	0.8174088797342703	0.0	0.04820778569044961	0.0
PD53343g	3-4:LOH:>40Mb	0.26987826824748423	0.0	0.0	0.0	0.0	0.7052287996699905	0.0	0.024892932082525195	0.0
PD53343g	5-8:LOH:0-100kb	0.22258617509273163	0.0	0.0	0.0	0.0	0.5717004668408179	0.0	0.20571335806645047	0.0
PD53343g	5-8:LOH:100kb-1Mb	0.12773047193466958	0.0	0.0	0.0	0.0	0.7190528823494202	0.0	0.15321664571591015	0.0
PD53343g	5-8:LOH:1Mb-10Mb	0.08092329468380763	0.0	0.0	0.0	0.0	0.758425004866922	0.0	0.16065170044927027	0.0
PD53343g	5-8:LOH:10Mb-40Mb	0.11908113670368883	0.0	0.0	0.0	0.0	0.8589397006715307	0.0	0.021979162624780595	0.0
PD53343g	5-8:LOH:>40Mb	0.666926404163396	0.0	0.0	0.0	0.0	0.3194588010172287	0.0	0.01361479481937531	0.0
PD53343g	9+:LOH:0-100kb	0.17690853274728133	0.0	0.0	0.0	0.0	0.739082393986508	0.0	0.08400907326621064	0.0
PD53343g	9+:LOH:100kb-1Mb	0.05131178921433608	0.0	0.0	0.0	0.0	0.8368319439435599	0.0	0.11185626684210419	0.0
PD53343g	9+:LOH:1Mb-10Mb	0.05372918070999437	0.0	0.0	0.0	0.0	0.8953584648025937	0.0	0.0509123544874119	0.0
PD53343g	9+:LOH:10Mb-40Mb	0.24740348572731816	0.0	0.0	0.0	0.0	0.6214716737903753	0.0	0.13112484048230663	0.0
PD53343g	9+:LOH:>40Mb	0.9741686121723991	0.0	0.0	0.0	0.0	0.0009471508870120383	0.0	0.024884236940589007	0.0
PD53343g	2:het:0-100kb	0.47889958014508593	0.0	0.0	0.0	0.0	0.11906259996055454	0.0	0.40203781989435955	0.0
