NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
64	71.007	47.716	17.1	39.331	0.242	0.889	20000.0
65	66.841	45.438	16.466	37.384	0.233	0.897	30000.0
66	68.337	45.674	16.206	37.23	0.232	0.895	20000.0
67	70.589	47.192	17.863	40.024	0.24	0.884	20000.0
68	69.816	47.522	17.461	40.058	0.242	0.881	30000.0
69	69.109	46.439	17.03	38.486	0.236	0.892	30000.0
70	67.042	44.994	16.422	37.373	0.229	0.897	20000.0
71	69.7	47.202	17.043	38.951	0.238	0.889	40000.0
72	67.68	45.503	16.891	38.015	0.23	0.895	20000.0
73	67.939	45.228	16.548	37.023	0.228	0.901	30000.0
74	66.308	45.872	16.397	38.227	0.236	0.888	40000.0
75	69.216	47.522	17.113	39.732	0.24	0.883	20000.0
76	68.871	46.231	16.582	37.311	0.236	0.9	20000.0
77	69.31	45.676	17.192	38.107	0.23	0.896	40000.0
78	65.423	44.054	16.069	37.091	0.227	0.895	40000.0
79	71.356	47.942	17.765	40.903	0.244	0.877	40000.0
80	69.12	46.55	17.0	38.752	0.234	0.891	30000.0
81	68.914	45.658	16.918	37.829	0.229	0.894	30000.0
82	70.139	47.308	17.715	39.763	0.236	0.885	40000.0
83	67.402	44.88	16.404	37.311	0.235	0.895	20000.0
84	68.963	46.825	17.291	38.954	0.234	0.89	40000.0
85	69.148	46.564	16.779	38.807	0.235	0.888	50000.0
86	67.981	46.863	16.999	39.67	0.238	0.883	20000.0
87	67.379	46.137	16.524	38.614	0.243	0.89	30000.0
88	65.991	45.78	16.375	38.122	0.243	0.891	20000.0
89	67.658	45.669	16.437	37.302	0.235	0.9	40000.0
90	67.531	45.465	16.532	37.492	0.226	0.899	30000.0
91	69.908	46.516	17.431	38.812	0.246	0.889	50000.0
92	66.453	44.428	16.325	37.025	0.217	0.905	20000.0
93	68.094	45.677	16.53	37.133	0.231	0.899	30000.0
94	67.267	46.335	16.529	38.595	0.233	0.888	50000.0
95	68.22	45.453	16.568	38.186	0.227	0.891	20000.0
96	69.183	46.198	16.921	38.433	0.235	0.889	20000.0
97	70.028	46.799	17.405	38.92	0.239	0.893	30000.0
98	65.392	43.526	15.895	36.038	0.217	0.904	20000.0
99	67.717	45.028	16.6	37.364	0.227	0.897	30000.0
100	68.796	45.934	16.925	38.473	0.224	0.894	40000.0
