NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
71	67.582	45.672	16.81	38.444	0.217	0.891	20000.0
72	64.601	43.772	16.234	36.695	0.213	0.901	20000.0
73	65.329	44.461	16.499	37.556	0.216	0.897	30000.0
74	64.855	44.088	16.255	37.345	0.216	0.895	40000.0
75	65.547	45.059	16.287	37.74	0.218	0.896	20000.0
76	64.607	43.442	15.836	35.722	0.212	0.908	20000.0
77	64.007	43.113	15.666	35.536	0.214	0.909	40000.0
78	62.305	41.937	15.478	35.692	0.207	0.902	20000.0
79	66.078	44.593	16.573	38.34	0.218	0.891	40000.0
80	65.486	43.796	15.93	36.32	0.213	0.903	30000.0
81	63.403	42.375	16.196	36.406	0.205	0.902	20000.0
82	66.712	45.119	17.208	38.531	0.219	0.891	30000.0
83	65.69	44.862	16.229	37.683	0.228	0.894	20000.0
84	65.03	43.287	16.176	36.078	0.213	0.906	20000.0
85	64.914	43.708	15.595	35.932	0.215	0.904	60000.0
86	65.566	45.291	16.294	38.181	0.22	0.893	30000.0
87	64.349	43.726	15.504	36.326	0.214	0.9	30000.0
88	63.53	43.617	16.083	37.034	0.224	0.897	50000.0
89	64.26	43.415	15.92	36.178	0.213	0.906	30000.0
90	62.194	42.495	15.139	34.92	0.21	0.908	20000.0
91	65.387	43.45	15.846	35.635	0.213	0.906	20000.0
92	64.544	43.377	15.731	36.022	0.208	0.906	20000.0
93	64.96	43.466	15.786	35.674	0.212	0.908	50000.0
94	63.502	43.72	15.484	36.467	0.217	0.897	40000.0
95	63.974	42.757	15.994	36.388	0.208	0.904	30000.0
96	66.036	43.94	16.106	36.663	0.215	0.897	40000.0
97	66.252	45.035	16.406	37.279	0.226	0.897	30000.0
98	65.431	43.878	16.302	37.031	0.212	0.899	20000.0
99	63.718	42.604	15.629	35.208	0.211	0.911	40000.0
100	64.552	43.693	16.303	37.275	0.213	0.897	20000.0
